date,close,volume,nbdi
2016-03-10,419.39,7041.45814304,112.4191
2016-03-11,410.58,6897.105099,111.741
2016-03-12,412.52,4663.32879725,111.741
2016-03-13,415.02,6672.7126524,111.741
2016-03-14,415.41,7355.07959993,112.1688
2016-03-15,416.07,6274.8088109,112.5545
2016-03-16,418.41,6108.4432848,112.7759
2016-03-17,409.65,8597.5867638,110.445
2016-03-18,410.2,4840.13357914,110.4002
2016-03-19,411.27,4726.10717472,110.4002
2016-03-20,412.0,6020.51810823,110.4002
2016-03-21,416.66,6124.69185606,110.737
2016-03-22,417.53,5506.91945281,110.7877
2016-03-23,412.95,5064.58936525,111.5473
2016-03-24,416.41,4598.6610383,111.816
2016-03-25,416.97,3641.00285678,111.7698
2016-03-26,425.3,4658.09803054,111.7698
2016-03-27,423.0,5717.86007067,111.7698
2016-03-28,416.39,7361.85527519,111.3578
2016-03-29,412.79,5831.49360379,111.3736
2016-03-30,416.03,5235.54278385,110.2301
2016-03-31,417.68,5353.92318385,109.9191
2016-04-01,419.95,3952.0183139,110.2977
2016-04-02,420.16,3266.97381272,110.2977
2016-04-03,419.47,5323.83529462,110.2977
2016-04-04,422.36,5727.68629636,110.3987
2016-04-05,421.46,5211.96140153,110.9478
2016-04-06,421.99,5026.31118662,110.5347
2016-04-07,419.48,6437.97595515,110.8876
2016-04-08,419.46,3519.98911149,110.4213
2016-04-09,423.4,2990.03664436,110.4213
2016-04-10,423.94,5093.21825161,110.4213
2016-04-11,427.8,6997.06357807,109.9758
2016-04-12,425.58,5885.07514476,109.816
2016-04-13,426.32,4732.22672175,110.1436
2016-04-14,430.93,4184.00939072,110.1691
2016-04-15,433.39,4133.98598682,110.1933
2016-04-16,431.0,3299.73395797,110.1933
2016-04-17,430.97,5277.32120606,110.1933
2016-04-18,437.06,6226.60528301,109.9892
2016-04-19,442.96,7150.95669528,109.2782
2016-04-20,452.25,7693.43100861,109.3926
2016-04-21,448.41,6814.7817311,109.8533
2016-04-22,455.69,4618.30821378,110.2331
2016-04-23,464.46,6188.49079492,110.2331
2016-04-24,466.17,9493.32784683,110.2331
2016-04-25,470.59,7471.24056177,110.1865
2016-04-26,445.31,11629.49770098,109.7496
2016-04-27,451.68,7644.69210461,109.8483
2016-04-28,458.82,5965.09735013,109.2148
2016-04-29,454.02,4710.2895045,108.8274
2016-04-30,456.98,2941.67587876,108.8274
2016-05-01,446.42,7694.20823194,108.8274
2016-05-02,452.21,5892.48138372,108.671
2016-05-03,448.68,4883.54001476,109.3613
2016-05-04,449.98,5336.21991152,109.9952
2016-05-05,462.31,6193.77720515,110.2417
2016-05-06,461.91,3463.8802064,110.3801
2016-05-07,462.79,3275.57794242,110.3801
2016-05-08,464.16,5882.94056987,110.3801
2016-05-09,452.78,6814.25705519,110.9466
2016-05-10,454.37,5746.40549365,110.8225
2016-05-11,456.48,6119.04462476,110.2806
2016-05-12,457.98,5404.20702972,110.6935
2016-05-13,458.9,3295.1997074,111.2521
2016-05-14,461.47,3269.98252507,111.2521
2016-05-15,455.66,6019.17236655,111.2521
2016-05-16,454.19,6033.90842585,111.1217
2016-05-17,455.56,5512.42378222,111.0867
2016-05-18,438.38,8412.58613924,111.4995
2016-05-19,445.65,7178.735362,112.2331
2016-05-20,446.28,3945.71821234,112.1822
2016-05-21,442.48,3779.58274056,112.1822
2016-05-22,445.67,5659.42935339,112.1822
2016-05-23,446.99,6536.8124736,112.284
2016-05-24,451.49,6167.95576946,112.2912
2016-05-25,454.97,5843.88197402,112.2001
2016-05-26,471.27,9888.02648828,111.8979
2016-05-27,523.25,12107.45659727,112.0822
2016-05-28,525.22,9957.52724318,112.0822
2016-05-29,532.55,5960.33332201,112.0822
2016-05-30,531.34,8491.97268136,112.0822
2016-05-31,534.84,5736.65283224,112.4276
2016-06-01,537.87,6329.87872329,112.462
2016-06-02,571.25,10203.7254522,112.4564
2016-06-03,576.31,6932.07537817,111.4451
2016-06-04,575.17,4984.2494482,111.4451
2016-06-05,586.77,6791.26453533,111.4451
2016-06-06,579.71,10079.83684173,111.2295
2016-06-07,583.21,5661.74917272,110.8378
2016-06-08,577.46,4979.63044035,110.1916
2016-06-09,580.31,5659.48661659,110.6168
2016-06-10,609.5,5542.22525864,111.1027
2016-06-11,677.86,18004.01737962,111.1027
2016-06-12,706.01,15497.40307056,111.1027
2016-06-13,684.95,12443.0955638,111.5036
2016-06-14,698.78,7913.03547125,111.9826
2016-06-15,769.76,16806.85873763,111.7671
2016-06-16,752.26,14007.79895098,112.2347
2016-06-17,758.99,9594.92358376,111.5332
2016-06-18,768.76,5442.63878549,111.5332
2016-06-19,703.12,9837.24384715,111.5332
2016-06-20,667.66,26110.68887273,110.8693
2016-06-21,604.5,15592.43638084,111.0077
2016-06-22,631.1,20474.00358887,110.7681
2016-06-23,669.98,19078.84530672,110.262
2016-06-24,673.71,7691.56323655,112.1355
2016-06-25,638.56,5678.38601546,112.1355
2016-06-26,657.87,6624.33980245,112.1355
2016-06-27,648.43,5696.74677715,113.1301
2016-06-28,639.42,6485.12685807,112.7545
2016-06-29,673.49,7764.24646799,111.8597
2016-06-30,678.19,6839.68854227,112.1618
2016-07-01,704.95,4977.98046916,111.6509
2016-07-02,663.55,6495.70846259,111.6509
2016-07-03,681.98,4327.4107689,111.6509
2016-07-04,669.87,5043.81182652,111.6509
2016-07-05,678.79,5668.23807828,112.4231
2016-07-06,641.97,12281.48061343,112.5438
2016-07-07,667.33,11055.36574175,112.5775
2016-07-08,657.61,9607.6959149,112.3963
2016-07-09,652.44,3705.89414753,112.3963
2016-07-10,650.97,4815.437046,112.3963
2016-07-11,666.56,10666.08971384,112.5254
2016-07-12,655.34,21882.00922995,112.1102
2016-07-13,661.65,4649.64369535,112.0266
2016-07-14,667.48,4725.74361249,111.7692
2016-07-15,666.32,2908.02982543,112.2833
2016-07-16,680.0,3944.42402405,112.2833
2016-07-17,675.5,4547.72178477,112.2833
2016-07-18,673.98,3799.77117828,112.2463
2016-07-19,666.92,3603.86279956,112.638
2016-07-20,667.28,3967.87180841,112.6743
2016-07-21,654.67,7371.96466565,112.6239
2016-07-22,657.5,4379.51140552,112.989
2016-07-23,661.0,3423.08122968,112.989
2016-07-24,657.79,4101.53773839,112.989
2016-07-25,654.06,6470.74022151,113.1784
2016-07-26,657.35,5175.14137436,113.0593
2016-07-27,657.4,3832.98840948,113.217
2016-07-28,657.0,4246.21269481,112.7393
2016-07-29,655.87,2980.08541508,111.874
2016-07-30,626.97,6299.64138309,111.874
2016-07-31,605.2,7981.71787362,111.874
2016-08-01,537.47,14839.34615984,111.9757
2016-08-02,573.36,20292.859717,111.7124
2016-08-03,587.5,9514.32837515,111.9419
2016-08-04,583.0,5478.38879554,111.9149
2016-08-05,591.71,3907.87281274,112.3589
2016-08-06,595.14,3288.65737176,112.3589
2016-08-07,591.48,3852.03062424,112.3589
2016-08-08,586.45,4817.62624738,112.1456
2016-08-09,594.94,9439.72597721,111.722
2016-08-10,587.91,5062.58283783,111.3238
2016-08-11,587.74,3870.89068755,111.1954
2016-08-12,586.45,2839.70446781,111.1787
2016-08-13,574.99,4154.4769823,111.1787
2016-08-14,567.79,4403.16173516,111.1787
2016-08-15,579.02,4692.46182455,110.9212
2016-08-16,574.45,4509.7743737,110.4295
2016-08-17,574.09,3964.9989895,110.9459
2016-08-18,573.67,4038.30300064,110.3134
2016-08-19,581.87,3581.22425349,110.8163
2016-08-20,581.29,2442.63374814,110.8163
2016-08-21,585.2,4493.44110907,110.8163
2016-08-22,582.39,5092.27462505,110.9997
2016-08-23,578.47,3857.02318764,110.9414
2016-08-24,575.58,4109.11256132,111.2958
2016-08-25,579.29,3354.18317104,111.1726
2016-08-26,570.84,3059.49308936,111.2035
2016-08-27,575.41,2587.45426087,111.2035
2016-08-28,573.21,4569.5624841,111.2035
2016-08-29,574.95,4175.84646427,111.8775
2016-08-30,572.89,4439.62383694,112.2928
2016-08-31,573.02,5203.40066602,112.4036
2016-09-01,576.21,4827.43459895,112.1733
2016-09-02,600.91,4707.9044818,112.0009
2016-09-03,611.92,4592.85098189,112.0009
2016-09-04,605.69,3010.75003224,112.0009
2016-09-05,612.99,4169.69788463,112.0009
2016-09-06,615.21,4680.9577166,110.9613
2016-09-07,627.97,5225.03677269,110.9717
2016-09-08,622.07,4502.86557587,111.2609
2016-09-09,623.74,2819.13150751,111.9879
2016-09-10,607.94,4289.6247761,111.9879
2016-09-11,606.74,3986.16471563,111.9879
2016-09-12,608.63,3888.07052292,112.1516
2016-09-13,608.43,3744.74317438,112.5207
2016-09-14,605.44,3965.6919502,112.4678
2016-09-15,607.93,4171.00563277,112.4753
2016-09-16,607.92,2942.64908837,113.1765
2016-09-17,611.4,3091.45513304,113.1765
2016-09-18,608.6,3096.46853792,113.1765
2016-09-19,605.6,4601.69967614,112.903
2016-09-20,597.0,4885.89704059,113.1848
2016-09-21,596.21,3998.40601014,112.9842
2016-09-22,602.96,3759.0236907,112.2592
2016-09-23,603.68,2646.49759755,112.7166
2016-09-24,601.67,2577.17870414,112.7166
2016-09-25,607.08,4292.32724007,112.7166
2016-09-26,605.71,4345.51888885,112.7112
2016-09-27,605.04,3710.0120722,112.5515
2016-09-28,605.99,4106.83205706,112.6283
2016-09-29,608.99,4626.81936993,112.2879
2016-09-30,615.65,3480.01593911,112.2795
2016-10-01,612.4,2911.8918914,112.2795
2016-10-02,612.99,4436.78281505,112.2795
2016-10-03,610.34,5060.86312789,112.5077
2016-10-04,613.16,4454.40369502,112.6579
2016-10-05,611.88,3920.07531583,112.7946
2016-10-06,617.98,5119.98889954,113.0066
2016-10-07,619.5,2793.95535361,113.2915
2016-10-08,617.42,2329.86207734,113.2915
2016-10-09,618.72,3896.59582637,113.2915
2016-10-10,642.12,6316.50262935,113.2915
2016-10-11,635.79,4334.7387028,113.4461
2016-10-12,635.66,3845.21461185,113.7442
2016-10-13,638.03,4365.86702469,113.6238
2016-10-14,638.16,683.79807092,113.7119
2016-10-15,641.92,2547.64969894,113.7119
2016-10-16,639.56,3950.24167083,113.7119
2016-10-17,635.11,4126.80597819,113.5488
2016-10-18,629.79,4465.14828834,113.1393
2016-10-19,628.05,4170.46626703,113.0547
2016-10-20,630.83,4162.76985048,113.4033
2016-10-21,652.75,4586.7845212,113.9015
2016-10-22,651.04,3075.73956709,113.9015
2016-10-23,649.98,3670.49141848,113.9015
2016-10-24,654.3,4814.88839172,113.8571
2016-10-25,674.0,5843.50141279,113.6801
2016-10-26,691.21,6771.85374768,113.8131
2016-10-27,689.95,4409.98654001,114.1998
2016-10-28,714.28,6583.49896892,114.0931
2016-10-29,697.41,3799.52235609,114.0931
2016-10-30,696.9,4474.8670547,114.0931
2016-10-31,730.7,6909.18196562,114.0188
2016-11-01,744.6,5096.8408538,113.9915
2016-11-02,690.0,10331.34963833,113.9206
2016-11-03,706.32,5229.21994603,113.7664
2016-11-04,706.99,2999.21458017,113.5828
2016-11-05,717.02,3013.17627869,113.5828
2016-11-06,706.42,4168.78736342,113.5828
2016-11-07,711.15,4361.51958288,113.5443
2016-11-08,720.97,12022.23320968,113.3017
2016-11-09,712.91,4441.88391256,114.6956
2016-11-10,716.9,3363.91577496,115.9375
2016-11-11,704.53,3130.22057213,115.9375
2016-11-12,704.01,4207.77586806,115.9375
2016-11-13,708.32,4818.75334881,115.9375
2016-11-14,712.29,4793.81248351,117.2245
2016-11-15,739.85,6194.50292689,116.7724
2016-11-16,730.71,4171.50353425,116.8062
2016-11-17,748.54,4633.63714554,116.8952
2016-11-18,750.77,2953.71110824,117.5936
2016-11-19,731.99,4322.12503603,117.5936
2016-11-20,736.4,2984.94365792,117.5936
2016-11-21,746.66,4276.8415765,117.4762
2016-11-22,741.52,3626.95652139,117.4508
2016-11-23,737.99,3472.6009038,118.0356
2016-11-24,739.74,3157.80610663,118.0356
2016-11-25,735.7,2706.77529551,118.02
2016-11-26,729.24,2682.66166264,118.02
2016-11-27,729.77,3864.89359081,118.02
2016-11-28,732.37,3807.46258906,117.7278
2016-11-29,742.69,3949.90287585,117.644
2016-11-30,754.0,4190.18991165,117.7636
2016-12-01,769.25,6041.03445262,117.6642
2016-12-02,766.98,3180.08205342,117.3116
2016-12-03,767.99,2759.91257043,117.3116
2016-12-04,752.0,4823.73102661,117.3116
2016-12-05,759.8,4499.07355133,117.1008
2016-12-06,764.34,4572.32014076,116.9225
2016-12-07,767.89,4839.32827769,116.672
2016-12-08,773.22,3932.49789277,117.0327
2016-12-09,775.87,3365.89926147,117.2834
2016-12-10,771.05,3105.09201254,117.2834
2016-12-11,778.94,4390.03689871,117.2834
2016-12-12,776.18,5414.74074479,116.9161
2016-12-13,777.66,4486.58460305,116.8029
2016-12-14,776.16,5927.48786136,116.7332
2016-12-15,780.98,5719.66238907,118.8072
2016-12-16,788.57,4364.33037091,118.3584
2016-12-17,790.72,2847.04584842,118.3584
2016-12-18,790.81,5496.38381127,118.3584
2016-12-19,798.99,5925.20060127,118.3875
2016-12-20,834.5,8442.94664959,118.63
2016-12-21,856.02,8778.21064087,118.581
2016-12-22,917.26,12735.18421092,118.8209
2016-12-23,891.5,6458.02976682,118.7856
2016-12-24,896.12,5380.14745659,118.7856
2016-12-25,902.09,3297.92235509,118.7856
2016-12-26,925.2,6719.94923102,118.7856
2016-12-27,982.17,9792.34683129,118.9506
2016-12-28,970.72,8997.85901622,119.2305
2016-12-29,960.81,7945.76302017,118.6637
2016-12-30,973.37,3837.28788592,118.3466
2016-12-31,992.95,4421.50288283,118.3466
2017-01-01,1011.45,7723.63575162,118.3466
2017-01-02,1020.67,8615.26005814,118.3466
2017-01-03,1130.3,16222.23026666,119.0903
2017-01-04,1007.0,20446.40561546,118.8803
2017-01-05,895.71,14274.25920626,117.9999
2017-01-06,909.0,11217.17862761,118.3495
2017-01-07,923.33,5410.00349909,118.3495
2017-01-08,902.66,5909.57812167,118.3495
2017-01-09,907.0,7226.04044665,118.4111
2017-01-10,795.77,19443.63528428,118.5386
2017-01-11,812.25,13200.46287512,119.0219
2017-01-12,831.42,10492.67371002,117.8001
2017-01-13,828.0,4774.33377561,117.9884
2017-01-14,833.31,2941.91504862,117.9884
2017-01-15,834.41,3428.89193045,117.9884
2017-01-16,906.0,7253.4885706,117.9884
2017-01-17,887.99,6937.98652365,117.2656
2017-01-18,902.92,5070.18463001,117.7242
2017-01-19,894.31,3110.58974194,118.3182
2017-01-20,925.06,4666.66088887,118.3182
2017-01-21,931.22,5044.15354801,118.3182
2017-01-22,910.7,4142.93227389,118.3182
2017-01-23,887.0,6401.73515269,117.2479
2017-01-24,896.0,4535.10457614,117.0516
2017-01-25,917.02,4718.08253344,116.9355
2017-01-26,922.63,3719.06548579,117.2766
2017-01-27,924.98,2634.53799739,117.0735
2017-01-28,916.54,2592.34365375,117.0735
2017-01-29,923.23,3622.27666203,117.0735
2017-01-30,970.01,6733.34318664,116.7325
2017-01-31,992.75,5993.62596645,116.2241
2017-02-01,1008.38,5728.21238077,116.3914
2017-02-02,1018.0,6776.26971846,115.903
2017-02-03,1035.54,4793.80522616,115.6259
2017-02-04,1016.32,4621.39169086,115.6259
2017-02-05,1022.58,4367.25829503,115.6259
2017-02-06,1053.96,5492.40880901,116.0504
2017-02-07,1056.7,6979.97233106,116.4082
2017-02-08,994.24,16569.65090403,116.1382
2017-02-09,1001.99,7943.72633682,116.306
2017-02-10,1018.65,4321.97059564,116.148
2017-02-11,1010.0,1315.7295579,116.148
2017-02-12,1002.82,4721.75058283,116.148
2017-02-13,1013.92,5910.49032795,116.3427
2017-02-14,1014.53,4494.35016842,116.3949
2017-02-15,1038.94,5996.29323251,116.2162
2017-02-16,1057.3,6334.69845378,116.0067
2017-02-17,1062.15,3934.74788542,116.4035
2017-02-18,1059.88,3025.41424506,116.4035
2017-02-19,1089.82,4434.4419852,116.4035
2017-02-20,1128.29,7487.52401771,116.4035
2017-02-21,1128.71,6035.82346759,116.5921
2017-02-22,1186.9,7574.4599592,116.2136
2017-02-23,1186.91,12746.94744846,115.6527
2017-02-24,1158.0,6033.90242829,115.8143
2017-02-25,1184.91,4454.44399496,115.8143
2017-02-26,1195.81,5776.45621667,115.8143
2017-02-27,1195.08,6720.38236942,115.6764
2017-02-28,1230.0,8122.93568298,116.0032
2017-03-01,1269.17,8940.28335112,116.438
2017-03-02,1292.86,8290.63821009,116.8429
2017-03-03,1273.97,6385.03090633,116.6438
2017-03-04,1278.98,3996.81717973,116.6438
2017-03-05,1284.99,4763.57331155,116.6438
2017-03-06,1237.36,10811.13480336,116.4313
2017-03-07,1150.22,13024.97292998,116.4303
2017-03-08,1197.3,8524.46513332,116.875
2017-03-09,1109.01,25699.70747898,116.9959
2017-03-10,1188.11,10281.23814954,116.616
2017-03-11,1235.58,6729.15133551,116.616
2017-03-12,1245.49,9584.41601345,116.616
2017-03-13,1247.42,7464.25969536,116.4004
2017-03-14,1263.0,7273.3089643,116.5646
2017-03-15,1175.11,16599.28971021,116.3584
2017-03-16,1069.57,19222.89558418,115.4456
2017-03-17,970.0,23968.77126486,115.2783
2017-03-18,1019.49,13518.38951375,115.2783
2017-03-19,1044.96,8919.41542151,115.2783
2017-03-20,1114.42,12493.158303386515,115.0426
2017-03-21,1034.57,14577.910023502238,114.8119
2017-03-22,1025.14,7782.58744987,114.7937
2017-03-23,934.87,19003.40525575,114.7899
2017-03-24,963.72,16665.09971431,114.6372
2017-03-25,973.08,9504.75859053,114.6372
2017-03-26,1042.08,10235.89059265,114.6372
2017-03-27,1045.4,9055.35196409,114.2347
2017-03-28,1043.27,8676.30276913,114.419
2017-03-29,1042.34,8312.81365608,114.7167
2017-03-30,1088.99,11274.0990776,114.5245
2017-03-31,1092.0,6726.97042802,114.7938
2017-04-01,1113.99,7882.35425504,114.7938
2017-04-02,1152.6,12694.07860904,114.7938
2017-04-03,1143.99,8960.55337266,114.8734
2017-04-04,1132.99,8705.92018413,115.0038
2017-04-05,1192.3,11233.49672084,114.9494
2017-04-06,1194.0,6984.36797928,115.0181
2017-04-07,1184.5,4423.10758142,115.0547
2017-04-08,1210.97,5819.87128162,115.0547
2017-04-09,1210.0,5644.96147616,115.0547
2017-04-10,1223.99,5481.08329834,115.11
2017-04-11,1214.17,6494.15156162,115.009
2017-04-12,1177.05,9426.5374569,114.9162
2017-04-13,1173.74,5666.3149436,114.5059
2017-04-14,1178.85,3972.00314582,114.5368
2017-04-15,1177.99,3084.52503854,114.5368
2017-04-16,1189.91,6548.06656297,114.5368
2017-04-17,1201.94,6269.90926487,114.3283
2017-04-18,1214.21,6273.61537614,114.2575
2017-04-19,1236.15,7747.22509693,114.7923
2017-04-20,1249.99,6669.14516894,114.6205
2017-04-21,1247.0,6147.34768133,114.8128
2017-04-22,1251.98,5023.52597801,114.8128
2017-04-23,1257.29,5906.25903817,114.8128
2017-04-24,1281.16,8117.86793375,114.3659
2017-04-25,1298.44,9597.58080942,114.5111
2017-04-26,1349.26,10484.92361594,114.9479
2017-04-27,1353.34,14008.47741677,114.9946
2017-04-28,1365.43,9669.26577868,114.7877
2017-04-29,1384.55,10543.183517,114.7877
2017-04-30,1436.5,16992.30099696,114.7877
2017-05-01,1471.99,12031.58419061,114.5921
2017-05-02,1533.0,16319.00509692,114.6792
2017-05-03,1563.39,26721.20592273,114.6637
2017-05-04,1551.3,16888.18805884,114.9076
2017-05-05,1585.39,9367.70501254,114.7725
2017-05-06,1609.57,11737.5699792,114.7725
2017-05-07,1713.0,15894.92006435,114.7725
2017-05-08,1720.43,19878.9688314,115.0895
2017-05-09,1794.99,13458.24717656,115.3933
2017-05-10,1837.93,15726.10460336,115.1145
2017-05-11,1695.61,16527.80375242,115.0669
2017-05-12,1792.73,12379.99373457,114.7479
2017-05-13,1799.99,6806.48511914,114.7479
2017-05-14,1747.81,10191.85424893,114.7479
2017-05-15,1777.48,11414.50874225,114.3504
2017-05-16,1813.23,13813.22143771,113.9923
2017-05-17,1899.16,11391.00937384,113.7506
2017-05-18,1976.23,18971.77074076,114.2683
2017-05-19,2058.91,13176.28271359,113.7001
2017-05-20,2057.0,17762.48439112,113.7001
2017-05-21,2123.29,29431.53634619,113.7001
2017-05-22,2272.75,17640.94851589,113.5442
2017-05-23,2432.97,24659.73425375,113.6862
2017-05-24,2355.0,37194.83761353,113.675
2017-05-25,2272.7,31755.902624,113.3719
2017-05-26,2099.99,32466.17123427,113.4839
2017-05-27,2232.78,18342.68197108,113.4839
2017-05-28,2279.48,16926.34457276,113.4839
2017-05-29,2191.58,20915.9999948,113.4839
2017-05-30,2303.29,21726.930856,113.5552
2017-05-31,2419.99,21390.33504326,113.2956
2017-06-01,2478.99,12890.65884371,113.3017
2017-06-02,2548.05,13441.88879769,113.1908
2017-06-03,2521.36,13820.79309963,113.1908
2017-06-04,2698.0,13599.76890434,113.1908
2017-06-05,2871.29,28609.64698371,112.9755
2017-06-06,2685.64,19476.18369094,112.7095
2017-06-07,2799.73,13453.68915971,112.8191
2017-06-08,2811.39,11440.33561555,112.8351
2017-06-09,2931.15,18734.85190549,112.9562
2017-06-10,2998.98,16295.4930364,112.9562
2017-06-11,2655.71,38941.18214331,112.9562
2017-06-12,2709.01,19716.97419151,112.9837
2017-06-13,2432.21,28257.13485767,112.6271
2017-06-14,2409.98,42025.04188091,112.0734
2017-06-15,2480.43,21891.95771822,112.8708
2017-06-16,2634.94,17601.3141096,112.6155
2017-06-17,2515.25,13831.60864849,112.6155
2017-06-18,2596.98,13928.55868512,112.6155
2017-06-19,2725.08,19230.12622071,112.7576
2017-06-20,2643.35,18065.09195302,113.2698
2017-06-21,2679.99,12179.55378226,113.3327
2017-06-22,2690.76,9674.14014661,113.1654
2017-06-23,2574.84,12808.47796498,112.8665
2017-06-24,2505.61,13739.17133582,112.8665
2017-06-25,2407.91,20262.76215295,112.8665
2017-06-26,2575.75,22151.51962082,112.7633
2017-06-27,2553.12,16240.95462101,112.55
2017-06-28,2530.0,9048.16102048,112.0747
2017-06-29,2455.19,11860.9594359,111.998
2017-06-30,2423.63,8448.08879856,111.9896
2017-07-01,2516.66,9098.28919886,111.9896
2017-07-02,2542.41,10045.8328211,111.9896
2017-07-03,2602.0,10680.56522172,112.4268
2017-07-04,2616.96,10183.63010323,112.4268
2017-07-05,2604.84,8207.99657687,112.6534
2017-07-06,2501.15,11640.78157115,112.4199
2017-07-07,2561.11,7869.88131277,112.3137
2017-07-08,2508.99,5647.43426949,112.3137
2017-07-09,2331.05,15554.0050949,112.3137
2017-07-10,2310.01,15670.55064724,112.1587
2017-07-11,2383.42,13834.47197463,112.1434
2017-07-12,2340.0,9541.53943311,111.5904
2017-07-13,2217.24,13549.1778099,111.5365
2017-07-14,1964.31,16334.68864717,110.9075
2017-07-15,1911.78,21740.89274035,110.9075
2017-07-16,2235.19,21436.7645371,110.9075
2017-07-17,2308.15,23795.59414253,110.9304
2017-07-18,2258.99,18567.47611252,110.4356
2017-07-19,2873.48,36509.30587417,110.4339
2017-07-20,2657.45,23062.18542954,110.2512
2017-07-21,2825.27,12225.61763679,110.191
2017-07-22,2754.28,10194.97475019,110.191
2017-07-23,2762.26,8105.64511248,110.191
2017-07-24,2564.0,19195.82260736,110.2004
2017-07-25,2525.99,13019.03454142,110.2835
2017-07-26,2664.99,10034.52706572,110.3811
2017-07-27,2786.07,17189.24674204,110.216
2017-07-28,2700.21,9860.13224068,109.92
2017-07-29,2723.99,8460.182768,109.92
2017-07-30,2856.88,11462.1802407,109.92
2017-07-31,2732.59,9772.96947501,109.8177
2017-08-01,2699.9,8422.27537735,109.8495
2017-08-02,2787.02,7425.95745626,109.7503
2017-08-03,2857.34,7714.98047973,109.8332
2017-08-04,3243.49,21614.60061123,110.2808
2017-08-05,3222.22,8666.20078218,110.2808
2017-08-06,3398.23,11325.4162028,110.2808
2017-08-07,3422.43,16014.00638269,110.373
2017-08-08,3342.8,13076.14627076,110.396
2017-08-09,3444.98,9348.35914865,110.3671
2017-08-10,3656.15,15315.75236128,110.1886
2017-08-11,3874.0,18972.1433559,110.0422
2017-08-12,4060.47,23522.1419857,110.0422
2017-08-13,4320.6,20059.96196841,110.0422
2017-08-14,4159.93,32018.16155552,110.095
2017-08-15,4370.01,17969.62620634,110.4846
2017-08-16,4280.01,19980.89160504,110.4394
2017-08-17,4101.72,20823.05141554,110.1673
2017-08-18,4157.41,10502.74082464,110.041
2017-08-19,4050.99,8331.87235879,110.041
2017-08-20,4002.0,12417.65707555,110.041
2017-08-21,4092.0,21922.49731034,109.7349
2017-08-22,4143.49,11746.0041498,109.8386
2017-08-23,4312.03,10247.98420911,109.8095
2017-08-24,4360.0,10918.77972836,109.7524
2017-08-25,4344.32,6146.47876206,109.3415
2017-08-26,4340.11,7041.34420177,109.3415
2017-08-27,4384.99,10452.60382073,109.3415
2017-08-28,4599.0,14509.95812379,109.1815
2017-08-29,4581.98,10383.4343046,109.0946
2017-08-30,4743.94,13628.46777811,109.4052
2017-08-31,4947.99,16762.80580838,109.3686
2017-09-01,4649.99,19577.18874549,109.0504
2017-09-02,4626.05,11569.36076538,109.0504
2017-09-03,4498.25,20518.88448285,109.0504
2017-09-04,4432.51,17315.43019201,109.0504
2017-09-05,4616.18,16174.30433105,108.8664
2017-09-06,4624.18,8455.04147983,108.4897
2017-09-07,4350.0,22102.7184586,107.9224
2017-09-08,4334.36,10073.89558667,107.808
2017-09-09,4251.36,10078.69985674,107.808
2017-09-10,4210.72,9068.25507562,107.808
2017-09-11,4164.52,12373.3985777,108.153
2017-09-12,3855.32,22842.53225552,108.3239
2017-09-13,3250.4,36363.92501211,108.6628
2017-09-14,3740.02,54488.48241948,108.618
2017-09-15,3726.51,19031.68597217,108.3147
2017-09-16,3719.97,11718.88020167,108.3147
2017-09-17,4100.0,16906.72338998,108.3147
2017-09-18,3910.11,13781.15538642,108.6401
2017-09-19,3872.06,9910.40111429,108.6142
2017-09-20,3617.47,14978.48542601,108.4329
2017-09-21,3619.01,12649.02130076,108.9267
2017-09-22,3787.33,6595.93530667,108.7542
2017-09-23,3669.01,4692.79090244,108.7542
2017-09-24,3919.78,9583.73758911,108.7542
2017-09-25,3885.09,5893.22353833,109.3302
2017-09-26,4200.0,12072.66869574,109.7769
2017-09-27,4189.42,7903.94689054,110.0722
2017-09-28,4156.99,10360.83388071,110.2415
2017-09-29,4339.0,6235.07845604,110.0867
2017-09-30,4394.81,5366.91196997,110.0867
2017-10-01,4392.71,8647.75799194,110.0867
2017-10-02,4307.99,10606.10621945,110.3686
2017-10-03,4214.84,6555.27096872,110.3281
2017-10-04,4320.04,6482.32778439,110.2425
2017-10-05,4362.99,6441.72560363,110.5823
2017-10-06,4425.0,4178.25089288,110.7841
2017-10-07,4603.49,7159.77178341,110.7841
2017-10-08,4769.55,14273.86832882,110.7841
2017-10-09,4750.0,13709.70806252,110.7841
2017-10-10,4814.99,7238.87876179,110.3034
2017-10-11,5440.0,20097.68845511,110.3037
2017-10-12,5624.8,26597.9752588,110.3152
2017-10-13,5819.13,8999.20367594,110.2669
2017-10-14,5693.7,11817.32828781,110.2669
2017-10-15,5754.9,8820.66040004,110.2669
2017-10-16,5594.0,9121.4068495,110.5432
2017-10-17,5574.44,17620.49150442,110.9141
2017-10-18,5704.01,8908.55652227,110.7214
2017-10-19,5989.1,16708.981564,110.4577
2017-10-20,6024.86,14614.73525277,111.0375
2017-10-21,6005.05,10770.42951293,111.0375
2017-10-22,5905.99,16446.78333056,111.0375
2017-10-23,5525.43,18281.54006372,111.2134
2017-10-24,5739.97,14136.58125946,111.4027
2017-10-25,5891.61,11850.82718824,111.3904
2017-10-26,5780.0,9337.84412481,111.6418
2017-10-27,5752.01,5453.79798889,112.1495
